date,new_cases,new_tests,new_tests_per_thousand,tests_per_case,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,total_smokers ,percent_pop_infected
9/2/2020,9,609,1.785,98.538,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.62
9/3/2020,5,557,1.632,94.231,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.62
9/4/2020,7,659,1.931,89.463,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.62
9/5/2020,7,349,1.023,85.14,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/6/2020,1,123,0.36,98.972,39.81,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/7/2020,5,726,2.127,100.528,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/8/2020,2,702,2.057,103.444,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/9/2020,7,524,1.536,107.059,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/10/2020,3,562,1.647,113.969,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/11/2020,4,589,1.726,123.345,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/12/2020,4,334,0.979,137.038,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/13/2020,1,148,0.434,137.846,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/14/2020,3,479,1.404,139.125,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.63
9/15/2020,3,774,2.268,136.36,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.64
9/16/2020,6,1247,3.654,172.083,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.64
9/17/2020,15,3104,9.096,185.5,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.64
9/18/2020,17,3264,9.565,190.857,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.65
9/19/2020,24,1404,4.114,151.058,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.65
9/20/2020,77,1512,4.431,81.248,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.68
9/21/2020,39,3846,11.27,83.691,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.69
9/22/2020,31,4525,13.26,90.431,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.7
9/23/2020,42,2073,6.075,80.514,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.71
9/24/2020,57,2230,6.535,65.683,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.73
9/25/2020,36,2237,6.555,58.265,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.74
9/26/2020,49,974,2.854,52.553,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.75
9/27/2020,40,765,2.242,56.643,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.76
9/28/2020,22,1764,5.169,52.588,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.77
9/29/2020,40,1703,4.99,41.07,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.78
9/30/2020,32,1427,4.182,40.225,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.79
10/1/2020,33,1269,3.719,40.222,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.8
10/2/2020,41,1456,4.267,36.416,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.81
10/3/2020,40,1128,3.305,38.359,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.82
10/4/2020,63,1088,3.188,36.292,31.48,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.84
10/5/2020,49,2535,7.429,35.587,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.86
10/6/2020,59,2386,6.992,35.618,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.87
10/7/2020,101,2591,7.593,32.262,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.9
10/8/2020,91,3479,10.195,33.029,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.93
10/9/2020,95,3213,9.415,32.976,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.96
10/10/2020,106,1608,4.712,29.961,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,0.99
10/11/2020,87,1055,3.092,28.69,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,1.01
10/12/2020,66,3129,9.169,28.856,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,1.03
10/13/2020,56,1815,5.319,28.058,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,1.05
10/14/2020,86,2219,6.503,28.143,34.26,3.404,37.3,14.431,117.992,5.31,14.3,15.2,29.5,1.07
3/25/2020,204,1775,0.359,10.49,48.15,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.03
3/26/2020,235,3376,0.684,11.108,57.41,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.03
3/27/2020,255,2941,0.596,11.715,75.93,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.04
3/28/2020,302,2206,0.447,10.724,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.04
3/29/2020,294,1616,0.327,9.852,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.05
3/30/2020,200,1397,0.283,8.704,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.05
3/31/2020,295,1928,0.39,8.537,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.06
4/1/2020,325,2009,0.407,8.116,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.07
4/2/2020,212,1975,0.4,7.472,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.07
4/3/2020,402,1857,0.376,6.397,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.08
4/4/2020,424,1849,0.374,5.868,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.09
4/5/2020,331,2831,0.573,6.325,85.19,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.09
4/6/2020,507,6117,1.239,7.438,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.1
4/7/2020,253,1853,0.375,7.536,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.11
4/8/2020,345,3728,0.755,8.169,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.12
4/9/2020,515,5487,1.111,8.543,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.13
4/10/2020,1169,6959,1.409,8.134,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.15
4/11/2020,696,6990,1.416,8.9,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.16
4/12/2020,839,5722,1.159,8.523,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.18
4/13/2020,727,8427,1.707,8.619,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.2
4/14/2020,992,4275,0.866,7.872,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.22
4/15/2020,832,3036,0.615,7.087,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.23
4/16/2020,1068,3644,0.738,6.176,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.25
4/17/2020,724,4355,0.882,6.201,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.27
4/18/2020,709,2209,0.447,5.376,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.28
4/19/2020,778,2313,0.468,4.847,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.3
4/20/2020,493,1626,0.329,3.834,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.31
4/21/2020,401,3757,0.761,4.183,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.32
4/22/2020,388,5363,1.086,5.102,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.32
4/23/2020,631,4871,0.986,5.939,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.34
4/24/2020,936,5580,1.13,5.931,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.36
4/25/2020,577,5632,1.141,6.932,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.37
4/26/2020,377,8598,1.741,9.316,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.38
4/27/2020,701,5100,1.033,9.698,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.39
4/28/2020,386,6306,1.277,10.372,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.4
4/29/2020,229,8159,1.652,11.532,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.4
4/30/2020,376,8218,1.664,13.287,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.41
5/1/2020,359,7451,1.509,16.46,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.42
5/2/2020,221,12076,2.446,21.106,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.42
5/3/2020,343,9799,1.984,21.838,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.43
5/4/2020,330,8617,1.745,27.017,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.44
5/5/2020,216,7512,1.521,29.812,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.44
5/6/2020,261,7815,1.583,29.197,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.45
5/7/2020,265,5703,1.155,29.561,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.45
5/8/2020,137,4973,1.007,31.865,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.45
5/9/2020,156,7657,1.551,30.488,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.46
5/10/2020,219,6507,1.318,30.797,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.46
5/11/2020,236,5374,1.088,30.565,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.47
5/12/2020,139,6138,1.243,31.26,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.47
5/13/2020,107,4674,0.947,32.587,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.47
5/14/2020,159,6210,1.258,36.02,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.47
5/15/2020,426,5699,1.154,29.306,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.48
5/16/2020,129,6334,1.283,28.93,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/17/2020,92,6449,1.306,31.739,90.74,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/18/2020,64,3964,0.803,35.364,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/19/2020,88,3278,0.664,34.376,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/20/2020,51,4764,0.965,36.374,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/21/2020,64,5274,1.068,39.128,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/22/2020,76,5373,1.088,62.826,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.49
5/23/2020,115,4276,0.866,60.684,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/24/2020,76,3509,0.711,56.996,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/25/2020,57,3529,0.715,56.93,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/26/2020,59,3515,0.712,60.723,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/27/2020,37,3437,0.696,59.731,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/28/2020,68,3811,0.772,56.244,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/29/2020,38,4364,0.884,58.753,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/30/2020,35,3423,0.693,69.149,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
5/31/2020,53,3474,0.704,73.631,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.5
6/1/2020,61,2285,0.463,69.262,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/2/2020,72,1827,0.37,62.154,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/3/2020,4,2486,0.503,65.474,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/4/2020,45,3099,0.628,68.045,83.33,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/5/2020,31,3234,0.655,65.884,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/6/2020,21,3106,0.629,67.976,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/7/2020,20,2828,0.573,74.272,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/8/2020,18,1960,0.397,87.882,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/9/2020,6,2355,0.477,131.503,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/10/2020,8,2492,0.505,128.02,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/11/2020,16,4240,0.859,168.467,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/12/2020,7,3009,0.609,208.25,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/13/2020,12,2712,0.549,225.207,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/14/2020,45,2512,0.509,172.125,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/15/2020,8,1714,0.347,186.598,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/16/2020,18,2112,0.428,164.807,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/17/2020,13,3420,0.693,165.706,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/18/2020,7,3359,0.68,171.245,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/19/2020,14,3161,0.64,162.316,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/20/2020,13,2724,0.552,161.059,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/21/2020,6,2159,0.437,236.051,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/22/2020,5,1498,0.303,242.513,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/23/2020,4,2116,0.429,297.387,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/24/2020,8,3252,0.659,320.526,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/25/2020,5,2983,0.604,325.309,72.22,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/26/2020,9,3689,0.747,368.48,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/27/2020,9,4007,0.811,428.37,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.51
6/28/2020,23,2724,0.552,321.778,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
6/29/2020,2,3340,0.676,368.55,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
6/30/2020,23,4591,0.93,311.19,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/1/2020,11,4551,0.922,315.683,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/2/2020,4,3792,0.768,329.519,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/3/2020,12,8049,1.63,369.667,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/4/2020,9,8312,1.683,420.917,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/5/2020,11,7000,1.418,550.472,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/6/2020,18,6529,1.322,486.659,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/7/2020,4,6161,1.248,643.391,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/8/2020,7,4361,0.883,680.077,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/9/2020,4,3945,0.799,682.446,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/10/2020,23,9330,1.89,600.526,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/11/2020,24,8929,1.808,508.308,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/12/2020,22,8717,1.765,470.304,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/13/2020,17,7664,1.552,486.188,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/14/2020,10,6400,1.296,461.15,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/15/2020,32,4387,0.888,374.023,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/16/2020,13,4316,0.874,352.78,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/17/2020,15,9512,1.926,375.368,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/18/2020,32,9243,1.872,356.305,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/19/2020,20,8630,1.748,360.827,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/20/2020,10,8415,1.704,385.636,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/21/2020,6,6674,1.352,399.82,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/22/2020,36,4619,0.935,389.455,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/23/2020,17,4067,0.824,376.199,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/24/2020,7,8980,1.819,395.555,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/25/2020,19,8888,1.8,437.165,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/26/2020,24,8016,1.623,417.294,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/27/2020,12,5804,1.175,388.818,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/28/2020,11,4965,1.006,359.833,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.52
7/29/2020,37,4740,0.96,357.937,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
7/30/2020,13,4383,0.888,372.138,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
7/31/2020,85,3856,0.781,202.234,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/1/2020,38,3306,0.67,159.409,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/2/2020,44,3131,0.634,125.767,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/3/2020,53,3041,0.616,97.577,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/4/2020,46,1991,0.403,77.377,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/5/2020,45,3761,0.762,72.441,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/6/2020,50,4833,0.979,66.258,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/7/2020,69,4980,1.009,72.597,38.89,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.53
8/8/2020,98,4880,0.988,65.714,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.54
8/9/2020,174,4107,0.832,51.578,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.54
8/10/2020,68,3874,0.785,51.685,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.54
8/11/2020,56,4026,0.815,54.4,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.54
8/12/2020,33,5843,1.183,59.385,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.54
8/13/2020,37,7072,1.432,65.015,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.54
8/14/2020,91,11337,2.296,73.858,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.55
8/15/2020,66,10653,2.157,89.36,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.55
8/16/2020,196,10352,2.096,97.181,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.55
8/17/2020,66,5533,1.121,100.582,59.72,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.55
8/18/2020,56,4339,0.879,101.16,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.55
8/19/2020,186,6192,1.254,79.477,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.56
8/20/2020,48,11416,2.312,84.375,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.56
8/21/2020,129,13080,2.649,82.416,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.56
8/22/2020,79,6758,1.369,75.886,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.56
8/23/2020,153,5438,1.101,73.583,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.57
8/24/2020,61,4838,0.98,73.117,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.57
8/25/2020,147,5015,1.016,65.676,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.57
8/26/2020,85,7648,1.549,77.199,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.57
8/27/2020,162,12274,2.486,67.461,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.57
8/28/2020,90,12303,2.492,69.847,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.58
8/29/2020,126,9940,2.013,69.728,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.58
8/30/2020,141,5659,1.146,71.034,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.58
8/31/2020,40,9340,1.892,78.611,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.58
9/1/2020,51,4892,0.991,89.288,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.58
9/2/2020,214,7301,1.479,74.893,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.59
9/3/2020,89,12501,2.532,82.471,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.59
9/4/2020,92,14064,2.848,84.595,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.59
9/5/2020,97,11322,2.293,89.888,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.59
9/6/2020,231,10343,2.095,85.703,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.6
9/7/2020,138,6253,1.266,73.109,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.6
9/8/2020,102,6678,1.352,71.09,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.6
9/9/2020,306,10749,2.177,68.162,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.61
9/10/2020,84,12363,2.504,68.353,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.61
9/11/2020,196,13073,2.648,61.338,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.61
9/12/2020,211,12230,2.477,56.535,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.62
9/13/2020,159,9815,1.988,59.5,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.62
9/14/2020,255,9888,2.003,56.965,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.63
9/15/2020,207,8120,1.644,53.764,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.63
9/16/2020,357,12241,2.479,52.912,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.64
9/17/2020,250,14663,2.97,48.949,70.83,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.64
9/18/2020,224,14506,2.938,48.987,63.43,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.65
9/19/2020,248,14380,2.912,49.185,63.43,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.65
9/20/2020,267,12138,2.458,47.533,63.43,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.66
9/21/2020,395,10031,2.031,44.188,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.67
9/22/2020,188,12583,2.548,46.939,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.67
9/23/2020,323,12671,2.566,48.006,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.68
9/24/2020,231,14356,2.907,48.328,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.68
9/25/2020,319,14538,2.944,46.017,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.69
9/26/2020,321,11808,2.391,43.113,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.69
9/27/2020,245,11878,2.406,43.454,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.7
9/28/2020,430,9866,1.998,42.636,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.71
9/29/2020,388,12673,2.567,38.895,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.72
9/30/2020,362,13247,2.683,38.488,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.72
10/1/2020,415,14524,2.941,35.7,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.73
10/2/2020,442,12673,2.567,33.295,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.74
10/3/2020,466,13621,2.759,32.198,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.75
10/4/2020,605,11295,2.287,28.282,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.76
10/5/2020,364,12166,2.464,29.652,52.31,69.874,38.7,13.928,126.459,3.28,23,25.7,48.7,0.77
